typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","540752","Fabrics, woven; containing 85% or more by weight of textured polyester filaments, dyed","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","236332111.272","true","10931.9","false","0","1290467855.005","1290467855.005","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2706","Tar distilled from coal, from lignite, peat and other mineral tars, whether or not dehydrated or partially distilled; including reconstituted tars","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","49043534.172","true","0","false","17279054.655","5271598.298","21444808.953","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","280130","Fluorine; bromine","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","8197834.42","true","27","false","40497603.48","1123327.179","41272345.335999995","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","291615","Acids; unsaturated acyclic monocarboxylic acids; oleic, linoleic or linolenic acids, their salts and esters","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","7475891.671999999","true","12401.75","false","0","25289996.974999998","25289996.974999998","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","730449","Steel, stainless; (excluding cold-drawn or cold-rolled), tubes pipes and hollow profiles of circular cross-section","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","12400897.574","true","10064.71","false","0","101567212.86400004","101567212.86400004","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","9307","Arms; swords, cutlasses, bayonets, lances and the like, parts thereof and scabbards and sheaths therefor","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","252750.278","true","3776.99","false","5477052.109999999","3450859.9129999997","5674086.483999999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","850423","Electrical transformers; liquid dielectric, having a power handling capacity exceeding 10,000kVA","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","17589766.446","true","773101.47","false","189454364.151","84828635.28399998","192432788.186","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","390120","Ethylene polymers; in primary forms, polyethylene having a specific gravity of 0.94 or more","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1601674431.81","true","993179.4","false","0","2359832564.8120003","2359832564.8120003","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","420212","Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of plastics or of textile materials","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","119024494.87200001","true","19639.42","false","0","1101376163.4819999","1101376163.4819999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2819","Chromium oxides and hydroxides","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","10787710.759999998","true","381923.2","false","40713549.449","9742132.258999998","42663769.907","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","440710","Wood, coniferous; sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6mm","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1885145.655","true","0","false","1715434.158","0","1715434.158","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","3602","Prepared explosives, other than propellent powders","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","10614080.907","true","68103.66","false","0","41743823.08099999","41743823.08099999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","9306","Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition, projectiles and parts thereof, including shot and cartridge wads","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","8173019.933","true","148686.28","false","295017747.8960002","147493566.156","309721649.0260003","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2823","Titanium oxides","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","21732090.558","true","3271.5","false","0","65812391.32999999","65812391.32999999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","292111","Amine-function compounds; acyclic monoamines and their derivatives, methylamine, di- or trimethylamine and their salts","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","10608178.524","true","1520571.5","false","26239481.437000006","6372731.204","26787151.946000006","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","381512","Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with precious metal or precious metal compounds as the active substance, n.e.c. or included","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","7645546.776999999","true","4746.12","false","1039690274.5839999","386759474.33000004","1209033816.0579998","0","false","true",
